,Style,label,Fabric( Need Being Marke and Cut),Trims,material/trim,description,location,qty,Color way-1,Color way-2,Color way-3,Color way-4,Color way-5,Color way-6,Color way-7,Color way-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B-AB19WP3_116_BOM.csv,dd,0,1,zipper pull,abzp_01 utility cord pulls,(4) pockets,4,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B-AB19WP3_116_BOM.csv,ee,0,1,velcro,hook and loop w: 1.6cm x h: 3 cm,(4)under pocket flaps,4,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B-AB19WP3_116_BOM.csv,ff,0,1,hardware,"snap buttons absnp_01 (sets), 17mm  (incl. washers)","bang snaps (2), cf closure(2)",4,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B-AB19WP3_116_BOM.csv,gg,0,1,hardware,12mm metal eyelet  (incl. washers),front waistband 5cm each side of center front (2),2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B-AB19WP3_116_BOM.csv,hh,0,1,hardware,"abel_01 metal airblaster eyelet (incl. washers, supplied by wellsucceed)",front left belt loop,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B-AB19WP3_116_BOM.csv,ii,0,1,hardware,metal hook closure,at inside waistband,1,black oxidized,black oxidized,black oxidized,black oxidized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B-AB19WP3_116_BOM.csv,jj,0,1,hardware,metal lace hooks,at inside lower leg gaiters,2,black oxidized,black oxidized,black oxidized,black oxidized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B-AB19WP3_116_BOM.csv,kk,0,1,drawcord,polyester flat lace drawcord with metal sealed ends.  w:1 cm,waistband,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B-AB19WP3_116_BOM.csv,ll,0,1,elastic,gripper elastic,at inside lower leg gators,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B-AB19WP3_116_BOM.csv,mm,0,1,key clip,plastic key clip attched with webbing loop,inside w. right pocket,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B-AB19WP3_116_BOM.csv,nn,0,1,webbing,8 mm width webbing,key clip attachment  at wearer's right inside pocket,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B-AB19WP3_116_BOM.csv,oo,0,1,main label,tbd,inside c.b. waist see q/a for detail,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B-AB19WP3_116_BOM.csv,pp,0,1,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B-AB19WP3_116_BOM.csv,qq,0,1,w/c label/content,satin with print (same as 12/13 label),"at inside side seam, 8 cm down from waistband seam",1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B-AB19WP3_116_BOM.csv,rr,0,1,flag label,ablt_01 logo flag label (airpill side),inside of right back pocket 3cm from top of pocket,1,black/white,black/white,black/white,black/white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B-AB19WP3_116_BOM.csv,ss,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back waist seam,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B-AB19WP3_116_BOM.csv,tt,0,1,branding,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B-AB19WP3_116_BOM.csv,uu,0,1,branding,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B-AB19WP3_116_BOM.csv,vv,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B-AB19WP3_116_BOM.csv,ww,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B-AB19WP3_116_BOM.csv,xx,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B-AB19WP3_116_BOM.csv,yy,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B-AB19WP3_116_BOM.csv,zz,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB18MJ1_084_BOM.csv,a,1,0,shell fabric,sota074-2l1-y 100% polyester 10k/8k +2-layer + breathable coating + dwr (supplied by solis),"main body, sleeves. hood",,black,duffel,rust,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB18MJ1_084_BOM.csv,b,1,0,lining,210t-e emb07 terry taffeta emboss (supplied by ecoya),"powder skirt, pocket bag, hood lining, sleeve lining, fornt and back body below powder skirt only",,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB18MJ1_084_BOM.csv,c,1,0,other , velvety tricot - soto048-p (supplied by solis),"inside lining, comfort chin guard, inner front pocket bag panel, front and back body panel above powder skirt only",,modern athlete,modern athlete,modern athlete,modern athlete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB18MJ1_084_BOM.csv,d,1,0,other,100% poly mesh - sotc025-1 (supplied by solis),"vents, internal goggle pocket",,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB18MJ1_084_BOM.csv,e,1,0,other,nylon/elastic lycra - sono029-1 (supplied by solis),powder skirt,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB18MJ1_084_BOM.csv,f,0,1,other,"1x1 rib knit,good quality arcylic/spandex",cuffs,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB18MJ1_084_BOM.csv,g,0,1,other,lycra binding tape,internal mesh pocket opening,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB18MJ1_084_BOM.csv,h,1,0,other,60gm insulation,"main body, hood and sleeves",,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB18MJ1_084_BOM.csv,i,0,1,other,gripper elastic,powder skirt,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB18MJ1_084_BOM.csv,j,1,0,pellon,lightweight interfacing (item# tbd),"inner storm flap, powder skirt closure flaps",,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB18MJ1_084_BOM.csv,k,1,0,pellon,heavyweight interfacing (item# tbd),hood brim,,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB18MJ1_084_BOM.csv,aa,0,1,zipper,"ykk no.5 2-way coil zipper.  auto-lock slider da8lh,   (right hand pull left hand insert)",cf,1,black,duffel 237,rust 236,butter 510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB18MJ1_084_BOM.csv,bb,0,1,zipper,ykk  no.5 nylon coil zippers.  auto-lock slider da8lh1 (zippers close down),( 2) hand pockets,2,black,duffel 237,rust 236,butter 510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AB18MJ1_084_BOM.csv,cc,0,1,zipper,"ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down)", vents,2,black,duffel 237,rust 236,butter 510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB18MJ1_084_BOM.csv,dd,0,1,zipper,"ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zipper closes up)",1 internal pocket at w.'s inside left,1,black,duffel 237,rust 236,butter 510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AB18MJ1_084_BOM.csv,ee,0,1,zipper pull,abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong),"cf, (2) hand pockets, (1) internal pocket, (2) vents",6,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AB18MJ1_084_BOM.csv,ff,0,1,stoppers,barrel stopper k-018,2) hood,2,black,dark olive,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AB18MJ1_084_BOM.csv,gg,0,1,webbing,"flat webbing tape, 8mm", key clip attachment at inside wearer's right pocket,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,AB18MJ1_084_BOM.csv,hh,0,1,hardware,"metal eyelets, 12mm (incl. washers)","(4) at hood opening, ",4,pewter bi-10,dark anti brass bi-18,dark anti brass bi-18,pewter bi-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AB18MJ1_084_BOM.csv,ii,0,1,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)"," (6)c.f., (2) pockets, (1) snap tabs at inside bottom hem,  (2) at powder skirt, (2) cuff tab, (1) back vent",14,pewter bi-10,dark anti brass bi-18,dark anti brass bi-18,pewter bi-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AB18MJ1_084_BOM.csv,jj,0,1,hardware,male snap only (incl. washers),"(2) powder skirt, (2)cuffs",4,pewter bi-10,dark anti brass bi-18,dark anti brass bi-18,pewter bi-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,AB18MJ1_084_BOM.csv,kk,0,1,drawcord,flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm ,hood,1,black,dark olive,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AB18MJ1_084_BOM.csv,ll,0,1,elastic , 2.5 cm flat elastic ,(2) cuffs,2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AB18MJ1_084_BOM.csv,mm,0,1,key clip,plastic key clip attched with webbing loop,inside wearers right pocket.,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AB18MJ1_084_BOM.csv,nn,0,1,main label,abwv_67 freedom main label,"inside c.b. neck, centered below abwv_110",1,olive/black,olive/black,olive/black,olive/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,AB18MJ1_084_BOM.csv,oo,0,1,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,olive/black,olive/black,olive/black,olive/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,AB18MJ1_084_BOM.csv,pp,0,1,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,AB18MJ1_084_BOM.csv,qq,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,olive/black,olive/black,olive/black,olive/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,AB18MJ1_084_BOM.csv,rr,0,1,branding,abpa_105b corey patch,"left chest, see palcement page for detail",1,bone/black/ black velcro,bone/black/ olive velcro,bone/black/ rust velcro,bone/black/ gold velcro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,AB18MJ1_084_BOM.csv,ss,0,1,branding,abwv_110 modern athlete woven label,centered 3cm below abwv_67,1,black/ off white/ olive,black/ off white/ olive,black/ off white/ olive,black/ off white/ olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,AB18MJ1_084_BOM.csv,tt,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,AB18MJ1_084_BOM.csv,uu,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,AB18MJ1_084_BOM.csv,vv,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,AB18MJ1_084_BOM.csv,ww,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,AB18MJ1_084_BOM.csv,xx,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB19MP4_037_BOM-170215.csv,a,1,0,shell fabric,sotd109-c1-y 10k/8k 10k/8k +2-layer +breathable coating+dwr,main body,none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB19MP4_037_BOM-170215.csv,b,1,0,lining,210t-e terry emboss taffeta   (supplied by ecoya),"inside lining, lower leg gaiters",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB19MP4_037_BOM-170215.csv,c,1,0,lining, velvety tricot - soto048-1 (supplied by solis),"inside waistband, handwarmer pocket bag front panel only, and inside fly panel",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB19MP4_037_BOM-170215.csv,d,1,0,other,nylon/elastic lycra - sono029-1 (supplied by solis),"lower leg gators, internal crotch gusset",none,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB19MP4_037_BOM-170215.csv,aa,0,1,zipper,"ykk no.5 nylon coil zippers, auto-lock slider da8lh",fly,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB19MP4_037_BOM-170215.csv,bb,0,1,zipper,"ykk no.5 nylon coil zippers, auto-lock slider da8lh1 (zippers close from c.b. to side seam)",back pockets,2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB19MP4_037_BOM-170215.csv,cc,0,1,zipper,"ykk no.3 nylon reverse coil, auto-lock slider da8lh1 (zippers close from c.b. to side seam)",phone pocket,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB19MP4_037_BOM-170215.csv,dd,0,1,zipper pull,abzp_01 utility cord pulls (supplied by wei rong),back pockets (2),2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB19MP4_037_BOM-170215.csv,ee,0,1,hardware,"abjbt_01 jean button (16.3mm) ('air blaster' deboss logo), incl. washer",at c.f. closure.,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB19MP4_037_BOM-170215.csv,ff,0,1,hardware,"snap buttons absnp_01 (sets), 17mm  (incl. washers)",bang snaps (2),2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB19MP4_037_BOM-170215.csv,gg,0,1,hardware,12mm metal eyelet  (incl. washers),front waistband 10cm each side of center front (2),2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB19MP4_037_BOM-170215.csv,hh,0,1,hardware,abel_01 (incl. washers),left belt loop (1),1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB19MP4_037_BOM-170215.csv,ii,0,1,hardware,metal lace hook,2 pcs at bottom leg openings.  place at cf of each leg opening.,2,black oxidized,black oxidized,black oxidized,black oxidized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AB19MP4_037_BOM-170215.csv,jj,0,1,drawcord,polyester flat lace drawcord with metal sealed ends.  w:1 cm,waistband,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB19MP4_037_BOM-170215.csv,kk,0,1,elastic,gripper elastic,at inside lower leg gators,2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AB19MP4_037_BOM-170215.csv,ll,0,1,main label,tbd,"inside c.b. waist, see q/a for detail",1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AB19MP4_037_BOM-170215.csv,mm,0,1,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AB19MP4_037_BOM-170215.csv,nn,0,1,w/c label,satin/printed w/c label   (supplied by your side),"at inside wearers left, 8 cm from waistband seam",1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,AB19MP4_037_BOM-170215.csv,oo,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back waist seam,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AB19MP4_037_BOM-170215.csv,pp,0,1,branding,tbd,"hammer pocket, see placement page for detail",1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AB19MP4_037_BOM-170215.csv,qq,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,AB19MP4_037_BOM-170215.csv,rr,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AB19MP4_037_BOM-170215.csv,ss,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AB19MP4_037_BOM-170215.csv,tt,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AB19MP4_037_BOM-170215.csv,uu,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB18MJ1_032_ BOM.csv,a,1,0,shell fabric,sotd109-c1-y 100% polyester 10k/8k 10k/8k +2-layer +breathable coating+dwr (supplied by solis),main body,,black,dark navy,vintage black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB18MJ1_032_ BOM.csv,b,1,0,shell fabric,sotd109-pr01-y 100% polyester 10k/8k 10k/8k +2-layer +breathable coating+dwr (supplied by solis),main body,,,,,dinoflage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB18MJ1_032_ BOM.csv,c,1,0,shell fabric,sotp069-c1-h 100% polyester 10k/8k 15k/10k+2-layer +breathable coating+dwr (supplied by solis),"sleeves, hood",,oxblood,camel,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB18MJ1_032_ BOM.csv,d,1,0,lining,210t-e emb07 tery emboss  taffeta(supplied by ecoya),"inside lining, powder skirt, pocket bag",,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB18MJ1_032_ BOM.csv,e,1,0,other , velvety tricot - soto048-1 (supplied by solis),"comfort chin guard, inner front pocket bag panel",,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB18MJ1_032_ BOM.csv,f,1,0,other,100% poly mesh - sotc025-1 (supplied by solis),"vents, internal goggle pocket",,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB18MJ1_032_ BOM.csv,g,1,0,other,nylon/elastic lycra - sono029-1 (supplied by solis),powder skirt,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB18MJ1_032_ BOM.csv,h,0,1,other,"1x1 rib knit,good quality arcylic/spandex",cuffs,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB18MJ1_032_ BOM.csv,i,0,1,other,lycra binding tape,internal mesh pocket opening,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB18MJ1_032_ BOM.csv,j,0,1,other,gripper elastic,powder skirt,,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB18MJ1_032_ BOM.csv,l,1,0,pellon,lightweight interfacing (item# tbd),"inner storm flap, powder skirt closure flaps",,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB18MJ1_032_ BOM.csv,m,1,0,pellon,heavyweight interfacing (item# tbd),hood brim,,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB18MJ1_032_ BOM.csv,aa,0,1,zipper,"ykk no.8 vislon 2 way  zipper.  auto-lock slider da8lh, silders bottom to bottom   (right hand pull left hand insert)",c.f.,1,oxblood 097,camel 161,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AB18MJ1_032_ BOM.csv,bb,0,1,zipper,ykk  no.5 nylon coil zippers.  auto-lock slider da8lh1 (zippers close down),( 2) hand pockets,2,oxblood 097,camel 161,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB18MJ1_032_ BOM.csv,cc,0,1,zipper,"ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down)", vents,2,oxblood 097,camel 161,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AB18MJ1_032_ BOM.csv,dd,0,1,zipper,"ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zipper closes up)",1 internal pocket at w.'s inside left,1,oxblood 097,camel 161,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AB18MJ1_032_ BOM.csv,ee,0,1,zipper pull,abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong),"(2) pockets, (1) c.f. (2) vents,  (1) inside pocket",6,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AB18MJ1_032_ BOM.csv,ff,0,1,stoppers,round barrel stopper - k-018 , (2) hood,2,black,black,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,AB18MJ1_032_ BOM.csv,gg,0,1,stoppers,k343-2n push stoppers,(2) bottom hem,2,black,black,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AB18MJ1_032_ BOM.csv,hh,0,1,hand pulls,plastic hand pulls zp11 , (2) bottom hem,2,black,black,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AB18MJ1_032_ BOM.csv,ii,0,1,webbing,"flat webbing tape, 8mm", key clip attachment at inside wearer's right pocket,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,AB18MJ1_032_ BOM.csv,jj,0,1,webbing,flat webbing tape 8mm width, (2)stopper attachments loops at bottom hem,2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AB18MJ1_032_ BOM.csv,kk,0,1,hardware,"metal eyelets, 12mm (incl. washers)","(4) at hood opening,  (4) inside bottom hem",8,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AB18MJ1_032_ BOM.csv,ll,0,1,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)"," (1) snap tabs at inside bottom hem,  (2) at powder skirt",3,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AB18MJ1_032_ BOM.csv,mm,0,1,hardware,male snap only (incl. washers),(2) powder skirt,2,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,AB18MJ1_032_ BOM.csv,nn,0,1, drawcord,flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm ,hood opening,1,black,black,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,AB18MJ1_032_ BOM.csv,oo,0,1,elastic drawcord, 2.5 mm elastic cord,bottom hem adjustment,1,black,black,black,dark olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,AB18MJ1_032_ BOM.csv,pp,0,1,key clip,plastic key clip attched with webbing loop,inside wearers right pocket.,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,AB18MJ1_032_ BOM.csv,qq,0,1,main label,abwv_67 freedom main label,"inside c.b. neck, see q/a for placement",1,gold/black,gold/black,gold/black,gold/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,AB18MJ1_032_ BOM.csv,rr,0,1,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,black/gold,black/gold,black/gold,black/gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,AB18MJ1_032_ BOM.csv,ss,0,1,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
