index,brand,style,non material rows,item,description,spec,width:,weight:,position,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,supplier,ref,qty,price/unit,unit,material_garment,cutting_materials,fabric,rib,insulation,interfacing,down,zipper,binding,seam tape,webbing,cord,screen print,embroidery,heat transfer,patch,label,thread,velcro,button,ring,buckle,stopper,puller,snap,hook,eyelet,packing,bag,box,desiccant,hangtag,tape,upc,papper,sticker,swift tack,outer,inner
1550,lafuma,lfv11443,,,lycra binding 10mm folded,,,,bottom sleeve,noir,saphir,noir,,,,,,wilson group,eb011-e,2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1551,lafuma,lfv11443,,,webbing 5mm,,,,"1x back neckline (jkt connection)
2x 4cm from bottom sleeve ( jkt connection)",noir,saphir,noir,,,,,,yf zipper,eis15u-xmtre01,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1552,lafuma,lfv11443,,,embroidery lafuma 72mm,,,,"right top front
outer jacket",black,"eclipse blue
30055","leather brown
f785",,,,,,local / ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1553,lafuma,lfv11443,,,embroidery leaf 20mm,,,,"left top sleeve 
outer jacket",black,"eclipse blue
30055","leather brown
f785",,,,,,local / ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1554,lafuma,lfv11443,,,"climactive labels
",,,,left side seam ,black,,,,,,,,triple star,lw050-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1555,lafuma,lfv11443,,,"woven label
",,,,"on the left pocket
refer to the lining page",orange ,,,,,,,,sml,lw033-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1556,lafuma,lfv11443,,,"size woven label mmg 
men alpha/top",,,,neckline / centered ,standard,,,,,,,,sml,lws18-01,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1557,lafuma,lfv11443,,,care label & p.o. label,,,,left side seam ,white satin ,,,,,,,,sml,lc011-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1558,lafuma,lfv11443,,,"main label
",,,,neckline / centered ,orange ,,,,,,,,sml,lw034-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1559,lafuma,lfv11443,,,"size woven label mmg 
men alpha/top",,,,neckline / centered ,orange ,,,,,,,,sml,lws18-01,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1560,lafuma,lfv11443,,,care label & p.o. label,,,,left side seam ,white satin ,,,,,,,,sml,lc011-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1561,lafuma,lfv11443,,, hang tag,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1562,lafuma,lfv11443,,,hang tag mix & match,,,,front zipper ,standard,,,,,,,,triple star,ht394325/ne,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1563,lafuma,lfv11443,,,hang tag low impact,,,,,standard,,,,,,,,triple star,ht394299-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1564,lafuma,lfv11443,,,hangtag lafuma corporate,,,,left side pocket,standard,,,,,,,,triple star,ht-394082-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
1565,lafuma,lfv11443,,,"hang tag climactive
",,,,insert on corporate ht,standard,,,,,,,,triple star,"small
ht394146-e",1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1566,lafuma,lfv11443,,,hang tag pfc free,,,,,standard,,,,,,,,triple star,ht394145-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1567,lafuma,lfv11443,,,polybag,,,,,,,,,,,,,local,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,0,,,,0,0,1,0
1568,lafuma,lfv11445,,,"shell 1 -
 dt-1598",,,,full garment ,asphalte,saphir,,,,,,,drytex,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1569,lafuma,lfv11445,,,cotton touch,,,,"bottom, sleeve, collar facing",dark grey,dark grey,,,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1570,lafuma,lfv11445,,,brushed tricot,,,,pocket bag,black,black,,,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1571,lafuma,lfv11445,,,"non woven
",,,,embroideries backside,standard,standard,,,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1572,lafuma,lfv11445,,,"#8 matellic plastic zipper, open end, right insert, autolock slider with dalh puller in enamel",,,,1x front zip,"black
tape : 580
teeth : dark nickel","eclipse blue
tape : 960
teeth : dark nickel",,,,,,,shz, vso-v-86-dalh,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1573,lafuma,lfv11445,,,"zipper reversed # 5
1 way -  non separable - non lock",,,,2x hands pockets,"black
580","eclipse blue
960",,,,,,,max zipper,,2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1574,lafuma,lfv11445,,,cord puller,,,,1x front zip,black,black,,,,,,,dragon times,zp072-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,,,,0,0,1,0
1575,lafuma,lfv11445,,,cotton herringbone twill tape 12mm,,,,1x neckline finishing,black,black,,,,,,,local,,1,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1576,lafuma,lfv11445,,,marking,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1577,lafuma,lfv11445,,,embroidery lafuma 72x13mm,,,,right top front,black,"eclipse blue
30055",,,,,,,local / ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1578,lafuma,lfv11445,,,embroidery leaf 20mm,,,,left top sleeve,black,"eclipse blue
30055",,,,,,,local / ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1579,lafuma,lfv11445,,,main label medium size,,,,neckline / centered ,orange ,,,,,,,,sml,lw034-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1580,lafuma,lfv11445,,,"size woven label mmg 
men alpha/top",,,,neckline / centered ,standard,,,,,,,,sml,lws18-01,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1581,lafuma,lfv11445,,,woven label windactive,,,,left side seam ,"standard
black",,,,,,,,triple star,lw051-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1582,lafuma,lfv11445,,,care label & p.o. label,,,,left side seam ,white satin ,,,,,,,,sml,lc011-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1583,lafuma,lfv11445,,,hang tag low impact,,,,,standard,,,,,,,,triple star,ht394299-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1584,lafuma,lfv11445,,,hangtag lafuma corporate,,,,left side pocket,standard,,,,,,,,triple star,"small 
ht-394082-e",1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
1585,lafuma,lfv11445,,,hangtag lafuma windactive ,,,,"inserted inside corporate hangtag
",standard ,,,,,,,,triple star,"
small
ht-396073-e",1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
1586,lafuma,lfv11445,,,hang tag pfc free,,,,,standard,,,,,,,,triple star,ht394145-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1587,lafuma,lfv11445,,,polybag,,,,,standard ,,,,,,,,local,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,0,,,,0,0,1,0
1588,lafuma,lfv11463,,,"shell 1
6302 5k/5k",,,,shell1,heather grey,poppy,anthracite grey,nightfall h07b,,,,,libolon,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1589,lafuma,lfv11463,,,"nylon 210 t
",,,,"sleeve
hood",black,black,black,black,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1590,lafuma,lfv11463,,,mesh lining,,,,body lining,black,black,black,black,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1591,lafuma,lfv11463,,,brushed tricot,,,,"pocket bags
storm flap",black,black,black,black,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1592,lafuma,lfv11463,,,"seam tape  ( local sourcing)
",,,,all seam ( fully seam taped jkt),standard,standard,standard,standard,,,,,local,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1593,lafuma,lfv11463,,,"non woven ( local sourcing)
",,,,flaps + embroideries backside,standard,standard,standard,standard,,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1594,lafuma,lfv11463,,,"shell 2
pr20 nylon fd (bulk)
",,,,inner jkt,"ruby red
19-1627tcx","poppy
17-1664tcx",black,"polar blue
15-4717 tcx",,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1595,lafuma,lfv11463,,,nylon 210 t ( local sourcing),,,,"sleeves
pockets lining ",black,black,black,black,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1596,lafuma,lfv11463,,,"lining
brush tricot  ( local sourcing)
ref: am1378 asia fit",,,,body lining,black,black,black,black,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1597,lafuma,lfv11463,,,"insulation 
primaloft black eco 100 grs
",,,,body & sleeve,standard,standard,standard,standard,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1598,lafuma,lfv11463,,,"zipper nylon # 5 - waterproof
1way - separable - autolock cro-56 mwp-ydt 066 dalh",,,,front zip,384/525,090/003,156/048,313/357,,,,,shz,,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1599,lafuma,lfv11463,,,"zipper vislon # 3  - ""left insert""
1way - separable - autolock 
 vsor-36 da e p12 kensin musi n-anti newkob4",,,,zipper on lining / 3in1 system,"grey
183","poppy
818","black
580","north sea
074",,,,,"ykk musi
zipper",,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1600,lafuma,lfv11463,,,"zipper reverse # 5
1way - non separable - non lock
sn52max",,,,"2x hands pockets 
1x chest pocket","grey
183","poppy
818","black
580","north sea
074",,,,,"max
zipper",,3,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1601,lafuma,lfv11463,,,cord puller,,,,"1 x front opening
2 x front pockets
1x chest pocket",port royal,poppy,port royal,north sea,,,,,dragon times,zp072-e,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,,,,0,0,1,0
1602,lafuma,lfv11463,,,"2,5 mm elastic cord ",,,,"bottom adjustment  (1)
hood adjustment (1)","grenat
19-2024 tcx","poppy
17-1664 tcx","grenat
19-2024 tcx","polar blue
15-4717 tcx",,,,,local,,2,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1603,lafuma,lfv11463,,,"mmg cord stopper 
20mm+slit",,,,"bottom adjustment  (1)
hood adjustment (2)",port royal,poppy,port royal,artic ocean,,,,,unitex,eis15u-xmstp01,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,0,,,,0,0,1,0
1604,lafuma,lfv11463,,,plastic pearl,,,,hood adjustment (2),port royal,poppy,port royal,artic ocean,,,,,unitex,cp-a1,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1605,lafuma,lfv11463,,,10mm metal eyelet,,,,"bottom adjustment  (2)
hood adjustment (4)",antic silver,antic silver,antic silver,antic silver,,,,,local,,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,0,,,,0,0,1,0
1606,lafuma,lfv11463,,,5mm nylon webbing ,,,,"bottom adjustment  (2)
hood adjustment (2)",port royal,poppy,port royal,artic ocean,,,,,yf zipper,eis15u-xmtre01,4,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1607,lafuma,lfv11463,,,12mm nylon webbing ,,,,jkt connection ,black,black,black,black,,,,,local,,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1608,lafuma,lfv11463,,,8mm plastic snap,,,,jkt connection ,black,black,black,black,,,,,local,,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,,,,0,0,1,0
1609,lafuma,lfv11463,,,velcro male ( rounded corner) 10x60mm,,,,3x collar flap (storage hood on collar),"ton/ton
0536","ton/ton
0137",black,ton/ton,,,,,local / pahio,,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1610,lafuma,lfv11463,,,velcro female  ( rounded corner) 10x60mm,,,,"3x collar
3x bottom back hood (storage hood on collar)","ton/ton
0536","ton/ton
0137",black,ton/ton,,,,,local / pahio,,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1611,lafuma,lfv11463,,,"velcro female ( rounded corner)
20x100mm",,,,"back hood adjustment
on  hood","ton/ton
0536","ton/ton
0137",black,ton/ton,,,,,local / pahio,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1612,lafuma,lfv11463,,,"velcro male ( rounded corner)
20x60mm",,,,"back hood adjustment flap
on  hood","ton/ton
0536","ton/ton
0137",black,ton/ton,,,,,local / pahio,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1613,lafuma,lfv11463,,,"velcro female ( rounded corner)
20x80mm",,,," cuff adjustment
on  garment  ","ton/ton
0536","ton/ton
0137",black,ton/ton,,,,,local / pahio,,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1614,lafuma,lfv11463,,,"velcro male ( rounded corner)
20x60mm",,,," cuff adjustment
on  flap ","ton/ton
0536","ton/ton
0137",black,ton/ton,,,,,local / pahio,,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1615,lafuma,lfv11463,,,,,,,designation,"ruby red
19-1627tcx","poppy
17-1664tcx",black,"polar blue
15-4717 tcx",,,,,supplier ,ref,qty,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1616,lafuma,lfv11463,,,"zipper vislon # 3 - ""right insert""
1way - separable - autolock
vs(bi color)or -38 du2 e p12 kensin musi n-anti newkob4",,,,front zip,864,"poppy
818",301,357,,,,,"ykk musi
zipper",,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1617,lafuma,lfv11463,,,5mm webbing ,,,,jkt connection,port royal,poppy,black,polar blue,,,,,yf zipper,eis15u-xmtre01,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1618,lafuma,lfv11463,,,elastic binding total width 20mm,,,,"bottom hem
cuff hem",wine,poppy,black,polar blue,,,,,wilson group,eb011-e,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1619,lafuma,lfv11463,,,embroidery  lafuma 60 mm,,,,right front / top,"ruby red
f196","poppy
186",10020,"north sea
464",,,,,ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1620,lafuma,lfv11463,,,embroidery lafuma feuille 20 mm,,,,left sleeve / top,"ruby red
f196","poppy
186",10020,"north sea
464",,,,,ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1621,lafuma,lfv11463,,, climactive woven fly,,,,bottom left back,"standart 
black","standart 
black","standart 
black","standart 
black",,,,,triple star,lw050-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1622,lafuma,lfv11463,,,embroidery  lafuma 60 mm,,,,right front / top,"port royal
m199","poppy
186","grey
e414","north sea
369",,,,,ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1623,lafuma,lfv11463,,,embroidery lafuma feuille 20 mm,,,,left sleeve / top,"port royal
m199","poppy
186","grey
e414","north sea
369",,,,,ming shyang,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1624,lafuma,lfv11463,,,"insulation 
primaloft black eco 100 grs
",,,,right side seam / inside jkt,standard,standard,standard,standard,,,,,primaloft,l-2000,1,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,0,1
1625,lafuma,lfv11463,,,main label medium size,,,,neckline / centered ,orange ,,,,,,,,sml,lw034-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1626,lafuma,lfv11463,,,"size woven label mmg 
alpha women /top",,,,neckline / centered ,standard,,,,,,,,sml,lws18-04,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1627,lafuma,lfv11463,,,care label & p.o. label,,,,left side seam ,white satin ,,,,,,,,local,lc011-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1628,lafuma,lfv11463,,,main label medium size,,,,neckline / centered ,orange ,,,,,,,,sml,lw034-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1629,lafuma,lfv11463,,,"size woven label mmg 
alpha women /top",,,,neckline / centered ,standard,,,,,,,,sml,lws18-04,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1630,lafuma,lfv11463,,,care label & p.o. label,,,,left side seam ,white satin ,,,,,,,,local,lc011-e,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1631,lafuma,lfv11463,,,hang tag mix & match,,,,front zipper,standard,,,,,,,,triple star,ht394325/ne,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1632,lafuma,lfv11463,,,hang tag low impact,,,,,standard,,,,,,,,triple star,ht394299,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1633,lafuma,lfv11463,,,hangtag lafuma corporate,,,,left side pocket,standard,,,,,,,,triple star,"small
ht-394082-e",1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
1634,lafuma,lfv11463,,,hang tag climactive,,,,refer artwork for position ,standard,,,,,,,,triple star,"small
ht394146-e",1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1635,lafuma,lfv11463,,,"hang tag"" primaloft"" black eco ",,,,,standard,,,,,,,,primaloft,h-3001,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1636,lafuma,lfv11463,,,hang tag pfc free,,,,,standard,,,,,,,,triple star,ht394145-e,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1637,lafuma,lfv11463,,,polybag,,,,,,,,,,,,,local,,1,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,0,,,,0,0,1,0
1638,lafuma,lfv11464,,,"shell 1
6302 5k/5k",,,,shell 1,heather grey,heather grey,poppy,anthracite grey,"nightfall 
h07b",,,,libolon,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1639,lafuma,lfv11464,,,"nylon 210 t
",,,,"front
sleeves
hood","steel grey 
18-0201 tcx",black,black,black,black,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1640,lafuma,lfv11464,,,mesh lining,,,,back,"steel grey 
18-0201 tcx",black,black,black,black,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1641,lafuma,lfv11464,,,brushed tricot,,,,"pocket bags
chin protection","steel grey 
18-0201 tcx",black,black,black,black,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1642,lafuma,lfv11464,,,"seam tape  ( local sourcing)
",,,,full,clear,clear,clear,clear,clear,,,,local,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1643,lafuma,lfv11464,,,"non woven ( local sourcing)
",,,,flaps + embroideries backside,white,white,white,white,white,,,,local,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
1644,lafuma,lfv11467,,,"inverted coil #5
1way - separable- autolock
sn51ma.rt",,,,front zip ,"poppy
818","grey
183","poppy
818","black
580","north sea
074",,,,"max
zipper",,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
