,brand,style,description,ref,position,spec,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,qty,inner,outer,fabric,trims
363,Nitro,W18-101 PALISADES,nitro custom pull / n14-trim-139,knk / 3738,center front 1 top pull only,,color,,,,,1,0,1,0,1
364,Nitro,W18-101 PALISADES,nitro custom pull / n14-trim-139,knk / 3738,sleeve pocket,,color,,,,,1,0,1,0,1
365,Nitro,W18-101 PALISADES,nitro custom pull / n14-trim-139,knk / 3738,underarm vents,,color,,,,,1 per side = 2,0,1,0,1
366,Nitro,W18-101 PALISADES,nitro custom pull / n14-trim-139,knk / 3738,hand pockets horizontal,,color,,,,,1 per side = 2,0,1,0,1
367,Nitro,W18-101 PALISADES,nitro custom pull / n14-trim-139,knk / 3738,lining pocket vertical,,color,,,,,1,0,1,0,1
368,Nitro,W18-101 PALISADES,nitro trim number //  metal snap,xxx,chin,,color,,,,,1,0,1,0,1
369,Nitro,W18-101 PALISADES,15mm metal snap,luk's / 404,hidden at hem,,metal color,,,,,1 set,0,1,0,1
370,Nitro,W18-101 PALISADES,15mm metal snap,luk's / 404,snap away powder skirt - lining facing ,,metal color,,,,,1 male 1 female,0,1,0,1
371,Nitro,W18-101 PALISADES,15mm metal snap,luk's / 404,powder skirt - front closure,,metal color,,,,,"1 female, 2 male",0,1,0,1
372,Nitro,W18-101 PALISADES,15mm metal snap,luk's / 404,powder skirt - jacket to pant connection on tabs,,metal color,,,,,3 sets,0,1,0,1
373,Nitro,W18-101 PALISADES,8mm metal eyelet,luk's / et04,front hood adjust,,metal color,,,,,2 per side = 4,0,1,0,1
374,Nitro,W18-101 PALISADES,8mm metal eyelet,luk's / et04,hem adjust ,,metal color,,,,,2 per side = 4,0,1,0,1
375,Nitro,W18-101 PALISADES,metal eyelets 11mm ,luk's / et89,back hood adjust,,metal color,,,,,1,0,1,0,1
376,Nitro,W18-101 PALISADES,"grosgrain 1/4""",xxx,attach front hood cord lock,,color,,,,,1 per side = 2,0,1,0,1
377,Nitro,W18-101 PALISADES,"grosgrain 3/8""",xxx,attach hem cord lock,,color,,,,,1 per side = 2,0,1,0,1
378,Nitro,W18-101 PALISADES,"grosgrain 3/8""",xxx,attach back hood cord lock,,color,,,,,1,0,1,0,1
379,Nitro,W18-101 PALISADES,"grosgrain 1/4""",xxx,attach keyclip right hand pocket ,,color,,,,,1,0,1,0,1
380,Nitro,W18-101 PALISADES,"grosgrain 3/4"" x 1"" ",xxx,powder skirt jacket to pant connection tabs behind snaps,,color,,,,,1,0,1,0,1
381,Nitro,W18-101 PALISADES,"elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4""",xxx,powder skirt jacket to pant connection tabs,,color,,,,,3 pieces ,0,1,0,1
382,Nitro,W18-101 PALISADES,shockcord,xxx,hood,,color,,,,,1,0,1,0,1
383,Nitro,W18-101 PALISADES,shockcord,xxx,hem,,color,,,,,1,0,1,0,1
384,Nitro,W18-101 PALISADES,"elastine tape (used in 1"" x1 1/2"" welt)",xxx,lining media pocket cord exit,,color,,,,,1,0,1,0,1
385,Nitro,W18-101 PALISADES,"1"" x 3 1/2"" velcro with rounded corners",paiho / loop#1057,inset cuff on body,,match to shell,,,,,1 per side = 2,0,1,0,1
386,Nitro,W18-101 PALISADES,"1"" x 1 1/2"" velcro with rounded corners",paiho / hooketn7,cuff on tab,,match to shell,,,,,1 per side = 2,0,1,0,1
387,Nitro,W18-101 PALISADES,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
388,Nitro,W18-102-FJALLKONA,polyfill,pinneco mantle,all over,100% polyester,40g,,,,,,0,1,1,0
389,Nitro,W18-102-FJALLKONA,solid 210t ,solis / sonp006-1,hood,100% nylon,color,,,,,,0,1,1,0
390,Nitro,W18-102-FJALLKONA,solid 210t ,solis / sonp006-1,main body,100% nylon,color,,,,,,0,1,1,0
391,Nitro,W18-102-FJALLKONA,solid 210t ,solis / sonp006-1,sleeves,100% nylon,color,,,,,,0,1,1,0
392,Nitro,W18-102-FJALLKONA,solid 210t ,solis / sonp006-1,secondary pocket bags,100% nylon,color,,,,,,0,1,1,0
393,Nitro,W18-102-FJALLKONA,solid coated 210t,solis / sonp006-pu03,lower body & powder skirt,100% polyester,color,,,,,,0,1,1,0
394,Nitro,W18-102-FJALLKONA,brushed tricot,supplier / ref code,hand pocket bags,100% polyester,color,,,,,,0,1,1,0
395,Nitro,W18-102-FJALLKONA,brushed tricot,supplier / ref code,chin guard,100% polyester,color,,,,,,0,1,1,0
396,Nitro,W18-102-FJALLKONA,power stretch mesh ,supplier / ref code,underarm vents,100% polyester,color,,,,,,0,1,1,0
397,Nitro,W18-102-FJALLKONA,power stretch mesh ,supplier / ref code,goggle pocket,100% polyester,color,,,,,,0,1,1,0
398,Nitro,W18-102-FJALLKONA,lycra,supplier / ref code,sleeve gaiters,content,color,,,,,,0,1,1,0
399,Nitro,W18-102-FJALLKONA, #5 vislon zipper,ykk / dalh/dag 2-way semi auto locking,center front,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
400,Nitro,W18-102-FJALLKONA, #5 coil zipper,non ykk /  1-way dfw short non locking,chest pocket vertical,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
401,Nitro,W18-102-FJALLKONA, #5 coil zipper,non ykk /  1-way dfw short non locking,sleeve pocket,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
402,Nitro,W18-102-FJALLKONA, #5 coil zipper,non ykk /  1-way dfw short non locking,underarm vents,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
403,Nitro,W18-102-FJALLKONA, #5 coil zipper,non ykk /  1-way dfw short non locking,hand pockets horizontal,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
404,Nitro,W18-102-FJALLKONA, #5 coil zipper,non ykk /  1-way dfw short non locking,lining pocket vertical,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
405,Nitro,W18-102-FJALLKONA,nitro custom pull / n14-trim-139,knk / 3738,center front 1 top pull only,,color,,,,,1,0,1,0,1
406,Nitro,W18-102-FJALLKONA,nitro custom pull / n14-trim-139,knk / 3738,chest pocket vertical,,color,,,,,1,0,1,0,1
407,Nitro,W18-102-FJALLKONA,nitro custom pull / n14-trim-139,knk / 3738,sleeve pocket,,color,,,,,1,0,1,0,1
408,Nitro,W18-102-FJALLKONA,nitro custom pull / n14-trim-139,knk / 3738,underarm vents,,color,,,,,1 per side = 2,0,1,0,1
409,Nitro,W18-102-FJALLKONA,nitro custom pull / n14-trim-139,knk / 3738,hand pockets horizontal,,color,,,,,1 per side = 2,0,1,0,1
410,Nitro,W18-102-FJALLKONA,nitro custom pull / n14-trim-139,knk / 3738,lining pocket vertical,,color,,,,,1,0,1,0,1
411,Nitro,W18-102-FJALLKONA,nitro trim number //  metal snap,xxx,chin and back hem,,color,,,,,1,0,1,0,1
412,Nitro,W18-102-FJALLKONA,15mm metal snap,luk's / 404,hidden at hem ,,metal color,,,,,1,0,1,0,1
413,Nitro,W18-102-FJALLKONA,15mm metal snap,luk's / 404,snap away powder skirt - lining facing ,,metal color,,,,,1 male 1 female,0,1,0,1
414,Nitro,W18-102-FJALLKONA,15mm metal snap,luk's / 404,powder skirt - front closure,,metal color,,,,,"1 female, 2 male",0,1,0,1
415,Nitro,W18-102-FJALLKONA,15mm metal snap,luk's / 404,powder skirt - jacket to pant connection on tabs,,metal color,,,,,3 sets,0,1,0,1
416,Nitro,W18-102-FJALLKONA,8mm metal eyelet,luk's / et04,front hood adjust,,metal color,,,,,2 per side = 4,0,1,0,1
417,Nitro,W18-102-FJALLKONA,metal eyelets 11mm ,luk's / et89,back hood adjust,,metal color,,,,,1,0,1,0,1
418,Nitro,W18-102-FJALLKONA,"grosgrain 1/4""",xxx,attach front hood cord lock,,color,,,,,1 per side = 2,0,1,0,1
419,Nitro,W18-102-FJALLKONA,"grosgrain 3/8""",xxx,attach back hood cord lock,,color,,,,,1,0,1,0,1
420,Nitro,W18-102-FJALLKONA,"grosgrain 3/8""",xxx,attach hem cord lock,,color,,,,,1 per side = 2,0,1,0,1
421,Nitro,W18-102-FJALLKONA,"grosgrain 1/4""",xxx,attach keyclip right hand pocket ,,color,,,,,1,0,1,0,1
422,Nitro,W18-102-FJALLKONA,"grosgrain 3/4"" x 1"" ",xxx,powder skirt jacket to pant connection tabs behind snaps,,color,,,,,1,0,1,0,1
423,Nitro,W18-102-FJALLKONA,"elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4""",xxx,powder skirt jacket to pant connection tabs,,color,,,,,3 pieces ,0,1,0,1
424,Nitro,W18-102-FJALLKONA,"elastic  1""",xxx,encased in back of sleeve cuffs,,color,,,,,1 per side = 2,0,1,0,1
425,Nitro,W18-102-FJALLKONA,shockcord,xxx,hood,,color,,,,,1,0,1,0,1
426,Nitro,W18-102-FJALLKONA,"1/2"" x 1 1/2"" velcro with rounded corners",xxx,chin,,match to shell,,,,,1,0,1,0,1
427,Nitro,W18-102-FJALLKONA," 1/2"" x 2 velcro with rounded corners",xxx,center front placket,,match to shell,,,,,4,0,1,0,1
428,Nitro,W18-102-FJALLKONA,"1/2"" x 1 1/2"" velcro with rounded corners",xxx,hand pocket flaps,,match to shell,,,,,1 per side = 2,0,1,0,1
429,Nitro,W18-102-FJALLKONA,"1"" x 3 1/2"" velcro with rounded corners",paiho / loop#1057,cuff on body,,match to shell,,,,,1 per side = 2,0,1,0,1
430,Nitro,W18-102-FJALLKONA,"1"" x 1 1/2"" velcro with rounded corners",paiho / hooketn7,cuff on tab,,match to shell,,,,,1 per side = 2,0,1,0,1
431,Nitro,W18-102-FJALLKONA,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
432,Nitro,W18-103 SPIRE_032917,polyfill,pinneco core,all over,100% polyester,150g,,,,,,0,1,1,0
433,Nitro,W18-103 SPIRE_032917,solid 210t ,solis / sonp006-1,hood,100% nylon,color,,,,,,0,1,1,0
434,Nitro,W18-103 SPIRE_032917,solid 210t ,solis / sonp006-1,main body,100% nylon,color,,,,,,0,1,1,0
435,Nitro,W18-103 SPIRE_032917,solid 210t ,solis / sonp006-1,sleeves,100% nylon,color,,,,,,0,1,1,0
436,Nitro,W18-103 SPIRE_032917,solid 210t ,solis / sonp006-1,secondary pocket bags,100% nylon,color,,,,,,0,1,1,0
437,Nitro,W18-103 SPIRE_032917,solid coated 210t,solis / sonp006-pu03,lower body & powder skirt,100% polyester,color,,,,,,0,1,1,0
438,Nitro,W18-103 SPIRE_032917,brushed tricot,supplier / ref code,hand pocket bags,100% polyester,color,,,,,,0,1,1,0
439,Nitro,W18-103 SPIRE_032917,brushed tricot,supplier / ref code,chin guard,100% polyester,color,,,,,,0,1,1,0
440,Nitro,W18-103 SPIRE_032917,power stretch mesh ,supplier / ref code,goggle pocket,100% polyester,color,,,,,,0,1,1,0
441,Nitro,W18-103 SPIRE_032917,lycra,supplier / ref code,sleeve gaiters,content,color,,,,,,0,1,1,0
442,Nitro,W18-103 SPIRE_032917, #5 vislon zipper,ykk / dalh/dag 2-way semi auto locking,center front,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
443,Nitro,W18-103 SPIRE_032917,#3 aquaguard coil zipper with matte transparent film (5cnt10),ykk /  1-way dfw short non locking,sleeve pocket,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
444,Nitro,W18-103 SPIRE_032917, #5 coil zipper,non ykk /  1-way dfw short non locking,underarm vents,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
445,Nitro,W18-103 SPIRE_032917, #5 coil zipper,ykk /  1-way dfw short non locking,hand pockets horizontal,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
446,Nitro,W18-103 SPIRE_032917, #3 coil zipper,ykk /  1-way dfw short non locking,lining pocket vertical,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
447,Nitro,W18-103 SPIRE_032917,nitro custom pull / n14-trim-139,knk / 3738,center front,,color,,,,,1,0,1,0,1
448,Nitro,W18-103 SPIRE_032917,nitro custom pull / n14-trim-139,knk / 3738,arm pocket,,color,,,,,1,0,1,0,1
449,Nitro,W18-103 SPIRE_032917,nitro custom pull / n14-trim-139,knk / 3738,hand pockets vertical,,color,,,,,1 per side = 2,0,1,0,1
450,Nitro,W18-103 SPIRE_032917,nitro custom pull / n14-trim-139,knk / 3738,lining pocket vertical,,color,,,,,1,0,1,0,1
451,Nitro,W18-103 SPIRE_032917,nitro trim number //  metal snap,xxx,chin,,color,,,,,2,0,1,0,1
452,Nitro,W18-103 SPIRE_032917,8mm metal eyelet,luk's / et04,front hood adjust,,metal color,,,,,2 per side = 4,0,1,0,1
453,Nitro,W18-103 SPIRE_032917,back hood adjust,duraflex 1-7976 10mm evileye tension lock nylon,back hood adjust,,color,,,,,1,0,1,0,1
454,Nitro,W18-103 SPIRE_032917,8mm metal eyelet,luk's / et04,hem adjust ,,metal color,,,,,2 per side = 4,0,1,0,1
455,Nitro,W18-103 SPIRE_032917,15mm metal snap,luk's / 404,snap away powder skirt - lining facing ,,metal color,,,,,1 male 1 female,0,1,0,1
456,Nitro,W18-103 SPIRE_032917,15mm metal snap,luk's / 404,powder skirt - front closure,,metal color,,,,,"1 female, 2 male",0,1,0,1
457,Nitro,W18-103 SPIRE_032917,15mm metal snap,luk's / 404,powder skirt - jacket to pant connection on tabs,,metal color,,,,,3 sets,0,1,0,1
458,Nitro,W18-103 SPIRE_032917,"grosgrain 1/4""",xxx,attach front hood cord lock,,color,,,,,1 per side = 2,0,1,0,1
459,Nitro,W18-103 SPIRE_032917,"grosgrain 3/8""",xxx,attach hem cord lock,,color,,,,,1 per side = 2,0,1,0,1
460,Nitro,W18-103 SPIRE_032917,"grosgrain 1/4""",xxx,attach keyclip right hand pocket ,,color,,,,,1,0,1,0,1
461,Nitro,W18-103 SPIRE_032917,shockcord,xxx,hood,,color,,,,,1,0,1,0,1
462,Nitro,W18-103 SPIRE_032917,shockcord,xxx,hem,,color,,,,,1,0,1,0,1
463,Nitro,W18-103 SPIRE_032917,"elastine tape (used in 1"" x1 1/2"" welt)",xxx,lining media pocket cord exit,,color,,,,,1,0,1,0,1
464,Nitro,W18-103 SPIRE_032917,"grosgrain 3/4"" x 1"" ",xxx,powder skirt jacket to pant connection tabs behind snaps,,color,,,,,1,0,1,0,1
465,Nitro,W18-103 SPIRE_032917,"elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4""",xxx,powder skirt jacket to pant connection tabs,,color,,,,,3 pieces ,0,1,0,1
466,Nitro,W18-103 SPIRE_032917,"1/2"" x 1 1/2"" velcro with rounded corners",xxx,chin,,match to shell,,,,,1,0,1,0,1
467,Nitro,W18-103 SPIRE_032917," 1/2"" x 2 velcro with rounded corners",xxx,center front placket,,match to shell,,,,,4,0,1,0,1
468,Nitro,W18-103 SPIRE_032917,"1"" x 3 1/2"" velcro with rounded corners",paiho / loop#1057,cuff on body,,match to shell,,,,,1 per side = 2,0,1,0,1
469,Nitro,W18-103 SPIRE_032917,"1"" x 1 1/2"" velcro with rounded corners",paiho / hooketn7,cuff on tab,,match to shell,,,,,1 per side = 2,0,1,0,1
470,Nitro,W18-103 SPIRE_032917,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
471,Nitro,W18-104 CIRQUE,solid 210t ,solis / sonp006-1,hood,100% nylon,color,,,,,,0,1,1,0
472,Nitro,W18-104 CIRQUE,solid 210t ,solis / sonp006-1,main body,100% nylon,color,,,,,,0,1,1,0
473,Nitro,W18-104 CIRQUE,solid 210t ,solis / sonp006-1,sleeves,100% nylon,color,,,,,,0,1,1,0
474,Nitro,W18-104 CIRQUE,solid 210t ,solis / sonp006-1,secondary pocket bags,100% nylon,color,,,,,,0,1,1,0
475,Nitro,W18-104 CIRQUE,solid coated 210t,solis / sonp006-pu03,lower body & powder skirt,100% polyester,color,,,,,,0,1,1,0
476,Nitro,W18-104 CIRQUE,brushed tricot,supplier / ref code,hand pocket bags,100% polyester,color,,,,,,0,1,1,0
477,Nitro,W18-104 CIRQUE,brushed tricot,supplier / ref code,chin guard,100% polyester,color,,,,,,0,1,1,0
478,Nitro,W18-104 CIRQUE,power stretch mesh ,supplier / ref code,underarm vents,100% polyester,color,,,,,,0,1,1,0
479,Nitro,W18-104 CIRQUE,power stretch mesh ,supplier / ref code,goggle pocket,100% polyester,color,,,,,,0,1,1,0
480,Nitro,W18-104 CIRQUE,lycra,supplier / ref code,sleeve gaiters,content,color,,,,,,0,1,1,0
481,Nitro,W18-104 CIRQUE, #5 vislon zipper,ykk / dalh/dag 2-way semi auto locking,center front,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
482,Nitro,W18-104 CIRQUE, #3 coil zipper,non ykk /  1-way dfw short non locking,sleeve pocket,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
483,Nitro,W18-104 CIRQUE, #3 coil zipper,non ykk /  1-way dfw short non locking,underarm vents,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
484,Nitro,W18-104 CIRQUE, #5 coil zipper,non ykk /  1-way dfw short non locking,hand pockets horizontal,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
485,Nitro,W18-104 CIRQUE, #5 coil zipper,non ykk /  1-way dfw short non locking,lining pocket vertical,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
486,Nitro,W18-104 CIRQUE,nitro custom pull / n14-trim-139,knk / 3738,center front 1 top pull only,,color,,,,,1,0,1,0,1
487,Nitro,W18-104 CIRQUE,nitro custom pull / n14-trim-139,knk / 3738,sleeve pocket,,color,,,,,1,0,1,0,1
488,Nitro,W18-104 CIRQUE,nitro custom pull / n14-trim-139,knk / 3738,underarm vents,,color,,,,,1 per side = 2,0,1,0,1
489,Nitro,W18-104 CIRQUE,nitro custom pull / n14-trim-139,knk / 3738,hand pockets horizontal,,color,,,,,1 per side = 2,0,1,0,1
490,Nitro,W18-104 CIRQUE,nitro custom pull / n14-trim-139,knk / 3738,lining pocket vertical,,color,,,,,1,0,1,0,1
491,Nitro,W18-104 CIRQUE,nitro trim number //  nitro logo snap,xxx,chin,,color,,,,,1,0,1,0,1
492,Nitro,W18-104 CIRQUE,nitro trim number //  nitro snap,xxx,below neck seam,,color,,,,,1,0,1,0,1
493,Nitro,W18-104 CIRQUE,nitro trim number //  nitro snap,xxx,pocket flaps,,color,,,,,4,0,1,0,1
494,Nitro,W18-104 CIRQUE,15mm metal snap,luk's / 404,hidden at hem ,,metal color,,,,,1,0,1,0,1
495,Nitro,W18-104 CIRQUE,15mm metal snap,luk's / 404,snap away powder skirt - lining facing ,,metal color,,,,,1 male 1 female,0,1,0,1
496,Nitro,W18-104 CIRQUE,15mm metal snap,luk's / 404,powder skirt - front closure,,metal color,,,,,"1 female, 2 male",0,1,0,1
497,Nitro,W18-104 CIRQUE,15mm metal snap,luk's / 404,powder skirt - jacket to pant connection on tabs,,metal color,,,,,3 sets,0,1,0,1
498,Nitro,W18-104 CIRQUE,metal eyelets 11mm ,luk's / et89,hood cord exit,,metal color,,,,,1 per side = 2,0,1,0,1
499,Nitro,W18-104 CIRQUE,12mm plastic snaps,please source,hood insert and body,,black,,,,,6 sets,0,1,0,1
500,Nitro,W18-104 CIRQUE,drawcord,chun wo ho / trim number to be determined,hood,,color,,,,,1,0,1,0,1
501,Nitro,W18-104 CIRQUE,drawcord tips,chun wo ho / trim number to be determined,hood,,color,,,,,1 per side = 2,0,1,0,1
502,Nitro,W18-104 CIRQUE,"grosgrain 1/4""",xxx,attach keyclip right hand pocket ,,color,,,,,1,0,1,0,1
503,Nitro,W18-104 CIRQUE,"grosgrain 3/4"" x 1"" ",xxx,powder skirt jacket to pant connection tabs behind snaps,,color,,,,,1,0,1,0,1
504,Nitro,W18-104 CIRQUE,"elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4""",xxx,powder skirt jacket to pant connection tabs,,color,,,,,3 pieces ,0,1,0,1
505,Nitro,W18-104 CIRQUE,wide elastic  ,xxx,encased in back of sleeve cuffs,,color,,,,,1 per side = 2,0,1,0,1
506,Nitro,W18-104 CIRQUE,"1/2"" x 1 1/2"" velcro with rounded corners",paiho / loop#1057 paiho / hooketn7 ,hand pocket flaps,,match to shell,,,,,2 per flap,0,1,0,1
507,Nitro,W18-104 CIRQUE,"1"" x 3 1/2"" velcro with rounded corners",paiho / loop#1057,cuff on body,,match to shell,,,,,1 per side = 2,0,1,0,1
508,Nitro,W18-104 CIRQUE,"1"" x 1 1/2"" velcro with rounded corners",paiho / hooketn7,cuff on tab,,match to shell,,,,,1 per side = 2,0,1,0,1
509,Nitro,W18-104 CIRQUE,"1/2"" x 1"" velcro with rounded corners",paiho / loop#1057 paiho / hooketn7 ,center front hood insert and body,,match to shell,,,,,4,0,1,0,1
510,Nitro,W18-104 CIRQUE,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
511,Nitro,W18-105 AARAN 1ST PROTO REVISION,nitro trim # nordic tape,chun wo ho,storm flap ,,color,,,,,1,0,1,0,1
512,Nitro,W18-105 AARAN 1ST PROTO REVISION,"grosgrain 3/8""",xxx,attach hem cord lock,,color,,,,,1 per side = 2,0,1,0,1
513,Nitro,W18-105 AARAN 1ST PROTO REVISION,"grosgrain 1/4""",xxx,attach keyclip right hand pocket ,,color,,,,,1,0,1,0,1
514,Nitro,W18-105 AARAN 1ST PROTO REVISION,"grosgrain 3/4"" x 1"" ",xxx,powder skirt jacket to pant connection tabs behind snaps,,color,,,,,1,0,1,0,1
515,Nitro,W18-105 AARAN 1ST PROTO REVISION,"elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4""",xxx,powder skirt jacket to pant connection tabs,,color,,,,,3 pieces ,0,1,0,1
516,Nitro,W18-105 AARAN 1ST PROTO REVISION,wide elastic  ,xxx,encased in back of sleeve cuffs,,color,,,,,1 per side = 2,0,1,0,1
517,Nitro,W18-105 AARAN 1ST PROTO REVISION,shockcord,xxx,hem,,color,,,,,1,0,1,0,1
518,Nitro,W18-105 AARAN 1ST PROTO REVISION,"1/2"" x 1 1/2"" velcro with rounded corners",paiho / loop#1057 on placket paiho / hooketn7 on body,chin,,match to shell,,,,,1,0,1,0,1
519,Nitro,W18-105 AARAN 1ST PROTO REVISION," 1/2"" x 2"" velcro with rounded corners",paiho / loop#1057 on placket paiho / hooketn7 on body,center front placket,,match to shell,,,,,4,0,1,0,1
520,Nitro,W18-105 AARAN 1ST PROTO REVISION,"1/2"" x 1 1/2"" velcro with rounded corners",paiho / loop#1057 paiho / hooketn7 ,hand pocket flaps,,match to shell,,,,,2 per flap,0,1,0,1
521,Nitro,W18-105 AARAN 1ST PROTO REVISION,thread,spi,supplier/ ref number,,black,chive/chino,merlot,cascade/chino,smkd pink ,amount,0,1,0,1
522,Nitro,W18-107 CRUSH PACKABLE,brushed tech mesh,supplier / ref code,chin facing,100% polyester,color,,,,,,0,1,1,0
523,Nitro,W18-107 CRUSH PACKABLE,solid 210t ,solis / sonp006-1,pocket bags (top hand),100% nylon,color,,,,,,0,1,1,0
524,Nitro,W18-107 CRUSH PACKABLE,mesh,supplier / ref code,pocket bags (palm side),100% polyester,color,,,,,,0,1,1,0
525,Nitro,W18-107 CRUSH PACKABLE,#5 aquaguard coil zipper with matte transparent film (5cnt10),ykk / dalh/dag 2-way semi auto locking,center front,,silder/pull color: matte black/ zipper tape &teeth color: matte black,,,,,1,0,1,0,1
526,Nitro,W18-107 CRUSH PACKABLE,#5 coil zipper,non ykk / dfw short 1-way non locking,arm pocket,,silder/pull color: matte black/ zipper tape &teeth color: matte black,,,,,1,0,1,0,1
527,Nitro,W18-107 CRUSH PACKABLE,#5 coil zipper,non ykk / dfw short 1-way non locking,left hand pocket vertical,,silder/pull color: matte black/ zipper tape &teeth color: matte black,,,,,1,0,1,0,1
528,Nitro,W18-107 CRUSH PACKABLE,#5 coil zipper,non ykk / dfw short 1-way non locking with double sided zipper pull,right  hand pocket vertical,,silder/pull color: matte black/ zipper tape &teeth color: matte black,,,,,1,0,1,0,1
529,Nitro,W18-107 CRUSH PACKABLE,nitro custom pull / n14-trim-139,knk / 3738,center front,,color,,,,,1,0,1,0,1
530,Nitro,W18-107 CRUSH PACKABLE,nitro custom pull / n14-trim-139,knk / 3738,arm pocket,,color,,,,,1,0,1,0,1
531,Nitro,W18-107 CRUSH PACKABLE,nitro custom pull / n14-trim-139,knk / 3738,hand pockets vertical,,color,,,,,1 per side = 2,0,1,0,1
532,Nitro,W18-107 CRUSH PACKABLE,"nitro trim number: n18-trim-009
nitro speech bubble 
heat transfer 3cm x 3cm",sealon,"left sleeve hem, 3"" up from cuff, centered over sleeve fold",,color,,,,,1,0,1,0,1
533,Nitro,W18-107 CRUSH PACKABLE,"nitro trim number: n18-trim-010
nitro text
reflective heat transfer",sealon,back right,,color,,,,,1,0,1,0,1
534,Nitro,W18-107 CRUSH PACKABLE,8mm metal eyelet,luk's / et04,hood adjust,,color,,,,,2 per side = 4,0,1,0,1
535,Nitro,W18-107 CRUSH PACKABLE,8mm metal eyelet,luk's / et04,hem adjust (right side),,color,,,,,2,0,1,0,1
536,Nitro,W18-107 CRUSH PACKABLE,"1"" x 3 1/2"" velcro with rounded corners",paiho / loop#1057,cuff on body,,match to shell,,,,,1 per side = 2,0,1,0,1
537,Nitro,W18-107 CRUSH PACKABLE,"1"" x 1 1/2"" velcro with rounded corners",paiho / hooketn7,cuff on tab,,match to shell,,,,,1 per side = 2,0,1,0,1
538,Nitro,W18-107 CRUSH PACKABLE,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
539,Nitro,W18-108 REDUCE ANORAK,solid 210t ,solis / sonp006-1,hood,100% nylon,color,color,color,color,color,,0,1,1,0
540,Nitro,W18-108 REDUCE ANORAK,solid 210t ,solis / sonp006-1,main body,100% nylon,color,color,color,color,color,,0,1,1,0
541,Nitro,W18-108 REDUCE ANORAK,solid 210t ,solis / sonp006-1,sleeves,100% nylon,color,color,color,color,color,,0,1,1,0
542,Nitro,W18-108 REDUCE ANORAK,solid 210t ,solis / sonp006-1,pocket bags,100% nylon,color,color,color,color,color,,0,1,1,0
543,Nitro,W18-108 REDUCE ANORAK,#5 vislon,ykk / dalh 1-way semi auto locking,center front,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
544,Nitro,W18-108 REDUCE ANORAK,#5 vislon,ykk / dfw short 1-way non locking,hand pockets vertical,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
545,Nitro,W18-108 REDUCE ANORAK,nitro custom pull / n14-trim-139,knk / 3738,center front,,color,,,,,1,0,1,0,1
546,Nitro,W18-108 REDUCE ANORAK,nitro custom pull / n14-trim-139,knk / 3738,hand pockets vertical,,color,,,,,1 per side = 2,0,1,0,1
547,Nitro,W18-108 REDUCE ANORAK,nitro faux suede patch/ n19-trim002,chun wo ho/ m1494817,front left hem,,color,,,,,1,0,1,0,1
